CustomerID,SaleDate,SaleNum,Code, Item Description,Quantity,UnitPrice,Country
15574,12/2/2010 15:46,536796,22585,PACK OF 6 BIRDY GIFT TAGS,1,1.25,United Kingdom
15574,12/16/2010 12:48,539218,20761,BLUE PAISLEY SKETCHBOOK,1,3.75,United Kingdom
15574,12/2/2010 15:46,536796,22748,POPPY'S PLAYHOUSE KITCHEN,1,2.1,United Kingdom
15576,11/2/2011 12:03,574015,23177,TREASURE ISLAND BOOK BOX,3,2.25,United Kingdom
15577,7/11/2011 17:03,559697,22228,BUNNY WOODEN PAINTED WITH BIRD ,1,0.39,United Kingdom
15582,11/15/2011 9:55,576387,22271,FELTCRAFT DOLL ROSIE,6,2.95,United Kingdom
15584,6/30/2011 16:39,558620,75049L,LARGE CIRCULAR MIRROR MOBILE,6,1.25,United Kingdom
15584,6/30/2011 16:39,558620,85025C,PINK HEART SHAPE PHOTO FRAME,1,1.65,United Kingdom
15584,6/30/2011 16:39,558620,85024B,EAU DE NILE JEWELLED PHOTOFRAME,1,1.65,United Kingdom
15589,3/29/2011 9:53,547990,47580,TEA TIME DES TEA COSY,6,2.55,United Kingdom
15589,3/29/2011 9:53,547990,21257,VICTORIAN SEWING BOX MEDIUM,2,7.95,United Kingdom
15589,3/29/2011 9:53,547990,84817,DANISH ROSE DECORATIVE PLATE,6,2.1,United Kingdom
15592,10/24/2011 8:59,572321,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,0.83,United Kingdom
15594,9/19/2011 12:27,567297,22111,SCOTTIE DOG HOT WATER BOTTLE,3,4.95,United Kingdom
15596,5/17/2011 17:24,C553561,21843,RED RETROSPOT CAKE STAND,-1,10.95,United Kingdom
15596,3/3/2011 12:35,545522,22993,SET OF 4 PANTRY JELLY MOULDS,12,1.25,United Kingdom
15596,3/3/2011 12:35,545522,22667,RECIPE BOX RETROSPOT ,6,2.95,United Kingdom
15597,11/4/2011 13:26,574511,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,0.65,United Kingdom
15601,2/17/2011 12:42,544294,22431,WATERING CAN BLUE ELEPHANT,6,1.95,United Kingdom
15601,12/2/2010 10:39,536623,21506,"FANCY FONT BIRTHDAY CARD, ",12,0.42,United Kingdom
15601,6/22/2011 14:43,557771,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,4.95,United Kingdom
15605,2/23/2011 10:46,544724,22456,NATURAL SLATE CHALKBOARD LARGE ,3,4.95,United Kingdom
15605,4/1/2011 13:47,548655,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,3.75,United Kingdom
15608,10/10/2011 13:30,570416,23529,DOLLY GIRL WALL ART,6,3.75,United Kingdom
15611,1/9/2011 11:32,540510,22750,FELTCRAFT PRINCESS LOLA DOLL,4,3.75,United Kingdom
15612,10/9/2011 12:49,570220,23356,LOVE HOT WATER BOTTLE,3,5.95,United Kingdom
15615,8/18/2011 10:48,563656,23302,KNEELING MAT HOUSEWORK  DESIGN,12,1.65,United Kingdom
15615,10/7/2011 14:04,570167,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,0.55,United Kingdom
15615,10/7/2011 14:04,570167,23424,GINGHAM RECIPE BOOK BOX,4,4.95,United Kingdom
15615,11/29/2011 14:42,579461,23355,HOT WATER BOTTLE KEEP CALM,24,4.15,United Kingdom
15615,7/8/2011 13:38,C559470,22193,RED DINER WALL CLOCK,-1,8.5,United Kingdom
15615,1/14/2011 10:20,541134,20978,36 PENCILS TUBE SKULLS,16,1.25,United Kingdom
15615,6/30/2011 18:07,558630,22355,CHARLOTTE BAG SUKI DESIGN,10,0.85,United Kingdom
15615,8/18/2011 10:48,563656,21888,BINGO SET,4,3.75,United Kingdom
15615,12/15/2010 16:21,539049,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,1.95,United Kingdom
15618,11/7/2011 8:34,574747,22595,GINGHAM HEART DECORATION,12,0.85,United Kingdom
15620,10/14/2011 12:41,571205,23118,PARISIENNE JEWELLERY DRAWER ,2,7.5,United Kingdom
15620,12/16/2010 14:34,539261,16225,RATTLE SNAKE EGGS,12,1.25,United Kingdom
15620,5/3/2011 11:22,551584,22504,CABIN BAG VINTAGE RETROSPOT,1,29.95,United Kingdom
15622,4/28/2011 13:35,551414,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2.08,United Kingdom
15622,4/28/2011 13:35,551414,21746,SMALL RED RETROSPOT WINDMILL,12,1.25,United Kingdom
15626,9/26/2011 10:03,568220,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,0.39,United Kingdom
15628,3/29/2011 14:58,548185,21155,RED RETROSPOT PEG BAG,6,2.55,United Kingdom
15628,8/3/2011 12:06,562163,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,1.25,United Kingdom
15632,8/10/2011 10:57,562881,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,1.65,United Kingdom
15632,8/10/2011 10:57,562881,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,1.65,United Kingdom
15632,10/7/2011 11:47,570091,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,6,2.95,United Kingdom
15632,4/28/2011 13:41,551417,48194,DOORMAT HEARTS,10,6.75,United Kingdom
15639,7/28/2011 14:30,561632,22819,"BIRTHDAY CARD, RETRO SPOT",12,0.42,United Kingdom
15640,12/13/2010 14:36,538641,22502,PICNIC BASKET WICKER SMALL,4,5.95,United Kingdom
15640,11/23/2011 14:36,578293,23344,JUMBO BAG 50'S CHRISTMAS ,10,2.08,United Kingdom
15640,6/7/2011 16:04,555896,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,0.55,United Kingdom
15640,11/3/2011 16:56,574311,22630,DOLLY GIRL LUNCH BOX,6,1.95,United Kingdom
15640,8/7/2011 13:53,C562582,21452,TOADSTOOL MONEY BOX,-1,2.95,United Kingdom
15640,7/22/2011 15:21,561007,22607,WOODEN ROUNDERS GARDEN SET ,2,9.95,United Kingdom
15640,4/27/2011 11:56,551247,21212,PACK OF 72 RETROSPOT CAKE CASES,24,0.55,United Kingdom
15640,1/11/2011 9:48,540701,22659,LUNCH BOX I LOVE LONDON,12,1.95,United Kingdom
15640,9/22/2011 14:59,567881,23445,ICE CREAM BUBBLES,20,0.83,United Kingdom
15641,3/2/2011 13:03,545415,22568,FELTCRAFT CUSHION OWL,4,3.75,United Kingdom
15643,3/2/2011 14:34,545423,22781,GUMBALL MAGAZINE RACK,2,7.65,United Kingdom
15644,3/23/2011 15:37,547548,22030,SWALLOWS GREETING CARD,12,0.42,United Kingdom
15644,3/28/2011 15:27,547960,22751,FELTCRAFT PRINCESS OLIVIA DOLL,3,3.75,United Kingdom
15644,3/28/2011 15:27,547960,20727,LUNCH BAG  BLACK SKULL.,1,1.65,United Kingdom
15645,11/21/2011 11:55,577695,23430,BLUE RETRO KITCHEN WALL CLOCK,2,8.15,United Kingdom
15648,3/17/2011 18:59,546908,22189,CREAM HEART CARD HOLDER,12,3.95,United Kingdom
15651,3/24/2011 8:56,547563,22970,LONDON BUS COFFEE MUG,6,2.55,United Kingdom
15652,9/9/2011 14:22,566202,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,1.65,United Kingdom
15655,4/10/2011 15:25,549571,85066,CREAM SWEETHEART MINI CHEST,2,12.75,United Kingdom
15655,4/20/2011 16:28,C550812,85066,CREAM SWEETHEART MINI CHEST,-2,12.75,United Kingdom
15658,12/2/2010 10:53,536627,22941,CHRISTMAS LIGHTS 10 REINDEER,2,8.5,United Kingdom
15660,9/15/2011 13:57,566904,22960,JAM MAKING SET WITH JARS,12,3.75,United Kingdom
15665,4/10/2011 15:09,549568,22297,HEART IVORY TRELLIS SMALL,24,1.25,United Kingdom
15671,3/14/2011 9:37,546435,85150,LADIES & GENTLEMEN METAL SIGN,6,2.55,United Kingdom
15671,3/14/2011 9:37,546435,21172,PARTY METAL SIGN ,12,1.45,United Kingdom
15671,8/5/2011 16:37,562555,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2.55,United Kingdom
15673,9/12/2011 16:12,566450,23301,GARDENERS KNEELING PAD KEEP CALM ,6,1.65,United Kingdom
15674,4/5/2011 11:42,C548972,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,-10,1.95,United Kingdom
15674,3/30/2011 9:19,548215,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,1.95,United Kingdom
15674,4/5/2011 11:42,C548972,21929,JUMBO BAG PINK VINTAGE PAISLEY,-10,1.95,United Kingdom
15676,11/4/2011 14:19,574532,22741,FUNKY DIVA PEN,48,0.85,United Kingdom
15676,11/4/2011 14:19,574532,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,4.25,United Kingdom
15676,11/4/2011 14:19,574532,22186,RED STAR CARD HOLDER,12,1.95,United Kingdom
15679,11/9/2011 16:28,575481,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,12,0.19,United Kingdom
15679,11/15/2011 16:19,576610,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,0.39,United Kingdom
15681,11/21/2011 13:25,C577737,22597,MUSICAL ZINC HEART DECORATION ,-24,0.85,United Kingdom
15681,3/4/2011 13:46,545654,23193,BUFFALO BILL TREASURE BOOK BOX,8,2.08,United Kingdom
15687,3/16/2011 9:52,546685,22854,CREAM SWEETHEART EGG HOLDER,4,4.95,United Kingdom
15687,2/1/2011 13:15,542888,21212,PACK OF 72 RETROSPOT CAKE CASES,24,0.55,United Kingdom
15692,11/11/2011 14:12,575891,23469,CARD HOLDER LOVE BIRD SMALL,6,4.15,United Kingdom
15694,10/4/2011 9:12,569407,84792,ENCHANTED BIRD COATHANGER 5 HOOK,24,3.81,United Kingdom
15695,3/18/2011 8:32,546916,22112,CHOCOLATE HOT WATER BOTTLE,3,4.95,United Kingdom
15695,3/18/2011 8:31,546915,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2.1,United Kingdom
15696,1/27/2011 13:40,542374,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,4.95,United Kingdom
15696,1/27/2011 13:40,542374,22073,RED RETROSPOT STORAGE JAR,4,3.75,United Kingdom
15700,6/19/2011 15:36,557311,82552,WASHROOM METAL SIGN,2,1.45,United Kingdom
15700,6/19/2011 15:36,557311,72741,GRAND CHOCOLATECANDLE,9,1.45,United Kingdom
15700,6/19/2011 15:36,557311,21620,SET OF 4 ROSE BOTANICAL CANDLES,2,3.75,United Kingdom
15701,8/21/2011 12:36,563909,22470,HEART OF WICKER LARGE,3,2.95,United Kingdom
15701,8/21/2011 12:36,563909,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.55,United Kingdom
15701,8/21/2011 12:36,563909,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2.55,United Kingdom
15704,5/8/2011 12:42,552281,48184,DOORMAT ENGLISH ROSE ,3,7.95,United Kingdom
15704,7/22/2011 13:20,560989,22907,PACK OF 20 NAPKINS PANTRY DESIGN,8,0.85,United Kingdom
15706,9/25/2011 12:45,568167,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,3.29,United Kingdom
15707,11/4/2011 14:35,574536,22555,PLASTERS IN TIN STRONGMAN,3,1.65,United Kingdom
15707,9/14/2011 14:19,566735,22629,SPACEBOY LUNCH BOX ,1,1.95,United Kingdom
15707,11/4/2011 14:35,574536,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,2,2.95,United Kingdom
15707,11/4/2011 14:35,574536,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,1.45,United Kingdom
15707,11/4/2011 14:35,574536,22371,AIRLINE BAG VINTAGE TOKYO 78,3,4.25,United Kingdom
15707,11/4/2011 14:35,574536,21533,RETROSPOT LARGE MILK JUG,1,4.95,United Kingdom
15708,7/24/2011 12:20,561043,72741,GRAND CHOCOLATECANDLE,18,1.45,United Kingdom
15708,2/27/2011 11:40,545045,84459B,YELLOW METAL CHICKEN HEART ,5,1.49,United Kingdom
15708,5/1/2011 11:36,551518,22730,ALARM CLOCK BAKELIKE IVORY,1,3.75,United Kingdom
15708,10/30/2011 10:54,573323,22189,CREAM HEART CARD HOLDER,2,3.95,United Kingdom
15708,5/1/2011 11:36,551518,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,4.95,United Kingdom
15714,11/28/2011 11:26,579099,22796,PHOTO FRAME 3 CLASSIC HANGING,2,9.95,United Kingdom
15716,7/17/2011 11:59,560240,21465,PINK FLOWER CROCHET FOOD COVER,7,3.75,United Kingdom
15716,3/27/2011 13:10,547864,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.95,United Kingdom
15716,12/5/2010 12:26,537131,22429,ENAMEL MEASURING JUG CREAM,1,4.25,United Kingdom
15719,10/7/2011 12:18,570103,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2.95,United Kingdom
15719,9/1/2011 12:41,565129,37413,ICON MUG REVOLUTIONARY,6,0.39,United Kingdom
15719,11/7/2011 12:29,574863,23582,VINTAGE DOILY JUMBO BAG RED ,9,2.08,United Kingdom
15719,5/24/2011 11:31,554376,23201,JUMBO BAG ALPHABET,1,2.08,United Kingdom
15719,11/7/2011 12:29,574863,85099B,JUMBO BAG RED RETROSPOT,12,2.08,United Kingdom
15719,1/6/2011 12:31,540278,21481,FAWN BLUE HOT WATER BOTTLE,2,2.95,United Kingdom
15719,6/14/2011 11:36,556728,23236,DOILEY STORAGE TIN,3,2.89,United Kingdom
15719,5/24/2011 11:31,554376,21174,POTTERING IN THE SHED METAL SIGN,2,2.08,United Kingdom
15719,5/4/2011 11:32,551810,22908,PACK OF 20 NAPKINS RED APPLES,1,0.85,United Kingdom
15719,4/7/2011 11:40,549241,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2.08,United Kingdom
15719,8/5/2011 12:27,562517,23196,VINTAGE LEAF MAGNETIC NOTEPAD,1,1.45,United Kingdom
15719,1/6/2011 12:31,540278,21931,JUMBO STORAGE BAG SUKI,1,1.95,United Kingdom
15719,8/5/2011 12:27,562517,20718,RED RETROSPOT SHOPPER BAG,1,1.25,United Kingdom
15719,5/24/2011 11:31,554376,23298,SPOTTY BUNTING,3,4.95,United Kingdom
15719,5/24/2011 11:31,554376,21871,SAVE THE PLANET MUG,6,1.25,United Kingdom
15720,11/15/2011 14:48,576593,22960,JAM MAKING SET WITH JARS,2,4.25,United Kingdom
15720,11/15/2011 14:48,576593,23082,SET 6 PAPER TABLE LANTERN HEARTS ,2,3.75,United Kingdom
15720,11/15/2011 14:48,576593,22780,LIGHT GARLAND BUTTERFILES PINK,1,4.25,United Kingdom
15720,11/15/2011 14:48,576593,23513,EMBROIDERED RIBBON REEL SUSIE ,1,2.08,United Kingdom
15721,11/28/2011 12:14,579124,22163,HEART STRING MEMO HOLDER HANGING,24,0.79,United Kingdom
15722,2/22/2011 12:24,544648,90209B,GREEN ENAMEL+GLASS HAIR COMB,36,1.75,United Kingdom
15727,8/24/2011 14:54,564346,22095,LADS ONLY TISSUE BOX,10,0.39,United Kingdom
15727,12/15/2010 15:47,539044,21212,PACK OF 72 RETROSPOT CAKE CASES,24,0.55,United Kingdom
15727,12/15/2010 15:47,539044,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,4.25,United Kingdom
15730,5/17/2011 12:43,553489,23078,ICE CREAM PEN LIP GLOSS ,24,1.25,United Kingdom
15733,3/2/2011 9:05,545343,22697,GREEN REGENCY TEACUP AND SAUCER,6,2.95,United Kingdom
15738,7/6/2011 10:00,559060,20983,12 PENCILS TALL TUBE RED RETROSPOT,36,0.85,United Kingdom
15739,10/4/2011 13:42,569494,23534,STOP FOR TEA WALL ART,4,5.95,United Kingdom
15743,11/23/2011 17:19,578323,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,6.75,United Kingdom
15745,11/20/2011 13:45,577528,23355,HOT WATER BOTTLE KEEP CALM,12,4.95,United Kingdom
15746,7/28/2011 15:21,561648,37448,CERAMIC CAKE DESIGN SPOTTED MUG,7,1.49,United Kingdom
15747,8/11/2011 14:04,563026,22284,HEN HOUSE DECORATION,6,1.65,United Kingdom
15747,11/27/2011 12:26,578927,23583,LUNCH BAG PAISLEY PARK  ,2,1.65,United Kingdom
15747,8/11/2011 14:04,563026,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2.08,United Kingdom
15748,10/30/2011 12:51,573360,23538,WALL ART VINTAGE HEART,1,4.95,United Kingdom
15752,10/31/2011 11:37,573485,22150,3 STRIPEY MICE FELTCRAFT,1,1.95,United Kingdom
15752,8/16/2011 10:36,563376,23199,JUMBO BAG APPLES,5,2.08,United Kingdom
15752,8/16/2011 10:36,563376,20726,LUNCH BAG WOODLAND,2,1.65,United Kingdom
15752,9/7/2011 15:52,565915,21914,BLUE HARMONICA IN BOX ,3,1.25,United Kingdom
15752,10/31/2011 11:37,573485,23581,JUMBO BAG PAISLEY PARK,7,2.08,United Kingdom
15755,4/18/2011 14:01,550478,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,4.95,United Kingdom
15755,9/26/2011 15:51,568367,23546,WRAP PAISLEY PARK ,25,0.42,United Kingdom
15756,5/10/2011 14:20,552654,22993,SET OF 4 PANTRY JELLY MOULDS,1,1.25,United Kingdom
15756,7/10/2011 11:19,559526,84706F,RED PEONY TABLE CLOCK,1,2.95,United Kingdom
15764,8/24/2011 15:08,564353,22708,WRAP DOLLY GIRL,25,0.42,United Kingdom
15764,8/24/2011 15:08,564353,23436,GIFT BAG LARGE VINTAGE CHRISTMAS,12,1.25,United Kingdom
15768,8/16/2011 10:48,563381,22423,REGENCY CAKESTAND 3 TIER,1,12.75,United Kingdom
15769,10/6/2011 10:57,C569743,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-130,1.79,United Kingdom
15769,4/18/2011 14:00,550476,84997B,CHILDRENS CUTLERY RETROSPOT RED ,12,3.39,United Kingdom
15769,1/7/2011 14:53,540478,20713,JUMBO BAG OWLS,300,1.65,United Kingdom
15773,12/4/2011 12:48,580490,22231,JIGSAW TREE WITH BIRDHOUSE,12,0.59,United Kingdom
15777,1/26/2011 10:49,542154,22111,SCOTTIE DOG HOT WATER BOTTLE,24,4.25,United Kingdom
15777,4/12/2011 16:43,549909,22698,PINK REGENCY TEACUP AND SAUCER,6,2.95,United Kingdom
15782,9/11/2011 14:29,566282,22846,BREAD BIN DINER STYLE RED ,4,14.95,United Kingdom
15782,9/11/2011 14:29,566282,23344,JUMBO BAG 50'S CHRISTMAS ,30,2.08,United Kingdom
15785,11/7/2011 11:33,574837,22589,CARDHOLDER GINGHAM STAR,6,2.89,United Kingdom
15785,5/26/2011 14:21,554824,21936,RED RETROSPOT PICNIC BAG,5,2.95,United Kingdom
15786,8/17/2011 13:33,563557,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,1.25,United Kingdom
15786,8/17/2011 13:33,563557,84946,ANTIQUE SILVER T-LIGHT GLASS,12,1.25,United Kingdom
15786,10/24/2011 14:10,572499,23544,WALL ART MID CENTURY MODERN ,2,8.25,United Kingdom
15787,11/13/2011 14:48,576052,22727,ALARM CLOCK BAKELIKE RED ,2,3.75,United Kingdom
15789,12/16/2010 14:35,539262,84821,DANISH ROSE DELUXE COASTER,24,0.21,United Kingdom
15791,5/19/2011 15:15,553879,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,48,0.85,United Kingdom
15791,10/27/2011 10:14,572932,23320,GIANT 50'S CHRISTMAS CRACKER,12,2.89,United Kingdom
15795,7/13/2011 10:43,559866,21497,FANCY FONTS BIRTHDAY WRAP,25,0.42,United Kingdom
15796,9/28/2011 16:38,568727,21166,COOK WITH WINE METAL SIGN ,12,2.08,United Kingdom
15796,5/23/2011 16:52,554329,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2.95,United Kingdom
15797,2/8/2011 10:17,543394,22721,SET OF 3 CAKE TINS SKETCHBOOK,96,4.25,United Kingdom
15799,1/9/2011 15:13,540541,84617,NEW BAROQUE BLACK BOXES,1,12.75,United Kingdom
15800,4/7/2011 12:39,549263,22969,HOMEMADE JAM SCENTED CANDLES,12,1.45,United Kingdom
15800,8/24/2011 14:23,564335,22511,RETROSPOT BABUSHKA DOORSTOP,2,3.75,United Kingdom
15800,8/24/2011 14:23,564335,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,4.95,United Kingdom
15800,8/24/2011 14:23,564335,22673,FRENCH GARDEN SIGN BLUE METAL,4,1.25,United Kingdom
15804,6/22/2011 10:28,557676,22050,PINK PAISLEY ROSE GIFT WRAP,25,0.42,United Kingdom
15804,5/25/2011 10:12,554557,15056BL,EDWARDIAN PARASOL BLACK,3,5.95,United Kingdom
15804,9/6/2011 15:14,565779,23229,VINTAGE DONKEY TAIL GAME ,6,3.75,United Kingdom
15805,10/25/2011 12:11,572652,22730,ALARM CLOCK BAKELIKE IVORY,4,3.75,United Kingdom
15805,10/25/2011 12:11,572652,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,3.75,United Kingdom
15805,8/25/2011 14:50,564526,22545,MINI JIGSAW BUNNIES,24,0.42,United Kingdom
15808,12/5/2010 13:05,537154,79321,CHILLI LIGHTS,4,4.95,United Kingdom
15808,2/6/2011 14:33,543277,46000M,POLYESTER FILLER PAD 45x45cm,3,1.55,United Kingdom
15808,12/13/2010 15:37,538660,22727,ALARM CLOCK BAKELIKE RED ,8,3.75,United Kingdom
15810,6/22/2011 14:01,557762,20726,LUNCH BAG WOODLAND,10,1.65,United Kingdom
15810,9/21/2011 17:01,C567690,23630,SET 10 CARDS HANGING BAUBLES 17080,-1,2.99,United Kingdom
15811,11/17/2011 15:31,577082,23515,EMBROIDERED RIBBON REEL DAISY ,6,2.08,United Kingdom
15811,5/18/2011 12:44,553672,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,3.75,United Kingdom
15814,10/20/2011 9:04,571936,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,0.55,United Kingdom
15815,4/8/2011 12:01,549428,21790,VINTAGE SNAP CARDS,30,0.85,United Kingdom
15819,10/21/2011 14:50,572238,23199,JUMBO BAG APPLES,10,2.08,United Kingdom
15820,1/24/2011 12:00,541948,22079,RIBBON REEL HEARTS DESIGN ,5,1.65,United Kingdom
15821,10/26/2011 15:48,572909,21041,RED RETROSPOT OVEN GLOVE DOUBLE,3,2.95,United Kingdom
15821,10/26/2011 15:48,572909,23461,SWEETHEART BIRD HOUSE,3,4.15,United Kingdom
15823,1/6/2011 12:58,C540307,21533,RETROSPOT LARGE MILK JUG,-6,4.95,United Kingdom
15823,1/6/2011 12:58,C540307,22084,PAPER CHAIN KIT EMPIRE,-36,2.95,United Kingdom
15826,5/13/2011 10:44,553060,22674,FRENCH TOILET SIGN BLUE METAL,12,1.25,United Kingdom
15827,6/9/2011 13:37,556205,23235,STORAGE TIN VINTAGE LEAF,6,2.89,United Kingdom
15827,5/8/2011 14:44,552299,22423,REGENCY CAKESTAND 3 TIER,1,12.75,United Kingdom
15829,7/22/2011 10:23,560930,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2.95,United Kingdom
15832,3/30/2011 15:29,548358,22348,TEA BAG PLATE RED RETROSPOT,12,0.85,United Kingdom
15834,3/7/2011 17:52,545901,22099,CARAVAN SQUARE TISSUE BOX,1,1.25,United Kingdom
15834,3/7/2011 17:52,545901,21703,BAG 125g SWIRLY MARBLES,4,0.42,United Kingdom
15834,3/7/2011 17:52,545901,21467,CHERRY CROCHET FOOD COVER,2,3.75,United Kingdom
15834,6/27/2011 10:16,558123,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,6.35,United Kingdom
15836,10/20/2011 17:13,572107,22178,VICTORIAN GLASS HANGING T-LIGHT,6,1.95,United Kingdom
15837,10/6/2011 9:01,569718,22776,SWEETHEART 3 TIER CAKE STAND ,1,9.95,United Kingdom
15837,10/6/2011 9:01,569718,23213,STAR WREATH DECORATION WITH BELL,12,1.25,United Kingdom
15838,2/2/2011 7:58,542921,22379,RECYCLING BAG RETROSPOT ,100,1.85,United Kingdom
15838,6/13/2011 16:25,556667,22381,TOY TIDY PINK POLKADOT,50,1.85,United Kingdom
15839,11/6/2011 13:54,574702,21259,VICTORIAN SEWING BOX SMALL ,2,5.95,United Kingdom
15840,10/12/2011 9:08,570696,23311,VINTAGE CHRISTMAS STOCKING ,6,2.55,United Kingdom
15845,2/25/2011 10:39,544943,21890,S/6 WOODEN SKITTLES IN COTTON BAG,12,2.95,United Kingdom
15845,5/13/2011 9:01,553042,48187,DOORMAT NEW ENGLAND,6,7.95,United Kingdom
15845,6/13/2011 12:42,556538,22963,JAM JAR WITH GREEN LID,12,0.85,United Kingdom
15855,6/9/2011 10:09,556121,82583,HOT BATHS METAL SIGN,2,2.1,United Kingdom
15856,12/9/2010 13:34,538053,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,3.39,United Kingdom
15856,8/28/2011 13:35,564735,22026,BANQUET BIRTHDAY  CARD  ,12,0.42,United Kingdom
15856,12/2/2011 16:07,580357,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,United Kingdom
15856,9/2/2011 16:50,565398,23154,SET OF 4 JAM JAR MAGNETS,12,2.08,United Kingdom
15856,8/31/2011 17:16,565067,84569A,PACK 3 IRON ON DOG PATCHES,6,1.25,United Kingdom
15856,4/1/2011 16:49,548686,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,5.95,United Kingdom
15856,8/31/2011 17:16,565067,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,1.45,United Kingdom
15856,12/23/2010 15:16,539985,20754,RETROSPOT RED WASHING UP GLOVES,12,2.1,United Kingdom
15856,12/2/2011 13:32,580289,82583,HOT BATHS METAL SIGN,12,2.1,United Kingdom
15856,8/28/2011 13:35,564735,22718,CARD CAT AND TREE ,12,0.42,United Kingdom
15856,12/2/2011 16:07,580357,20676,RED RETROSPOT BOWL,24,1.25,United Kingdom
15856,12/2/2011 13:32,580289,82567,"AIRLINE LOUNGE,METAL SIGN",6,2.1,United Kingdom
15856,6/10/2011 16:46,556455,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,72,0.42,United Kingdom
15858,11/24/2011 12:48,578479,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2.08,United Kingdom
15858,2/23/2011 13:21,544795,16156S,WRAP PINK FAIRY CAKES ,25,0.42,United Kingdom
15858,2/23/2011 13:21,544795,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,0.85,United Kingdom
15858,11/24/2011 12:48,578479,23439,HAND WARMER RED LOVE HEART,2,2.1,United Kingdom
15858,12/7/2010 14:31,537623,84968D,SET OF 16 VINTAGE RED CUTLERY,1,12.75,United Kingdom
15860,8/7/2011 13:43,562581,23313,VINTAGE CHRISTMAS BUNTING,3,4.95,United Kingdom
15860,4/1/2011 11:28,548610,23176,ABC TREASURE BOOK BOX ,3,2.25,United Kingdom
15860,9/25/2011 12:31,568161,23494,VINTAGE DOILY DELUXE SEWING KIT ,2,5.95,United Kingdom
15861,11/27/2011 15:59,578995,20724,RED RETROSPOT CHARLOTTE BAG,6,0.85,United Kingdom
15861,3/17/2011 20:12,546912,22585,PACK OF 6 BIRDY GIFT TAGS,6,1.25,United Kingdom
15861,10/25/2011 12:12,572653,20717,STRAWBERRY SHOPPER BAG,2,1.25,United Kingdom
15861,10/25/2011 12:12,572653,22384,LUNCH BAG PINK POLKADOT,5,1.65,United Kingdom
15861,10/25/2011 12:12,572653,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,4.15,United Kingdom
15861,11/27/2011 15:59,578995,23084,RABBIT NIGHT LIGHT,6,2.08,United Kingdom
15861,7/28/2011 11:29,561600,22346,PARTY PIZZA DISH GREEN POLKADOT,3,0.85,United Kingdom
